track_id,Title,Album,Contributing artists,MFCC,Spectral Centroid,Zero Crossing Rate
018616,The Taxpayers: Live at KBOO,The Taxpayers,Black Baton,"[-164.68799    162.97118    -29.710453    40.28755     -0.7540373
   18.328857    -7.898044     1.6709814  -10.057677    -9.160275
   -9.98354     -2.7400956   -6.3678484]",1912.217020701695,0.0321393829274787
018617,The Taxpayers: Live at KBOO,The Taxpayers,Cold Front,"[-147.89604    158.47212    -31.956205    44.706375    -4.810441
   18.25869    -14.820524    -1.3123721  -10.19206     -4.0755043
   -8.1111      -2.0227075   -6.6802835]",2251.409392373281,0.03912641907920217
018630,Soul Anus,Gustav Thomas,Don't Don't Don't (Bloke Bouncing Around With 9 Beards),"[-69.81961   139.6108     -6.637565   47.480785   -8.5444145  31.691988
 -10.648839   19.139988  -12.576778   14.306643   -6.1714897  12.137848
  -1.7883836]",2738.165287825781,0.027663541162959382
018660,The New Caldera Lakes Album (Rough Cut),Caldera Lakes,Antiques of You,"[-129.19588    190.82689    -54.04558     47.126644    15.853786
   12.041524     3.2229638    6.2108      -0.6885891    3.524587
   -2.3156998    4.949503    -4.0406556]",1777.3605484836717,0.0378510632503873
018676,The Egg EP,Sinistre!,Masters of Metal,"[-179.22542    182.51506    -11.115419    40.05304      7.571039
   23.37632      7.06558      8.64024     -5.820229    -3.1933148
   -1.9094476    2.5308788    0.7872751]",1790.4723196520417,0.04088869076402321
018723,Live at WFMU on Irwin's show 8/26/2009,Amy Annelle,Miss It More Than You Know How,"[-250.55684    180.76923    -16.200998    33.140076    15.777601
   14.541642     7.7209287   21.098948     7.3082595  -10.15619
   -2.6637216   -3.1761973  -13.37746  ]",1432.5354199056217,0.028185855502033307
018756,Subterranean Megazit,Dead Wife,D.W.S.Y.H.F.,"[-146.39035    154.17578    -44.620457    69.188835   -29.99577
   10.169509   -13.215458     8.147981   -17.099075     9.435121
   -8.844768     8.407872    -3.6384351]",2923.3338229289907,0.07492034699360961
018762,Exploding Head Disease,Saskrotch,I'm the Fucking King Of Chipbreak,"[-37.824753    88.14834     -0.5403685   37.13535     -8.133259
  13.0146265   -3.9004467    7.127596     6.9631767   13.249486
   1.7599007    4.8619766    0.16931824]",4745.26282623985,0.10292314430431836
018777,La Maquina Olvidada,Rebe,Razones,"[-152.93944     111.06681     -27.335756     43.312202     -2.0275629
   24.455185      2.9470577    18.386776      1.6528662    10.513324
    9.895914      4.247371      0.20755509]",3613.536798761015,0.08244350914988381
018793,Left,minusbaby,A Few Years Later,"[-57.40082   97.45364  -18.089956  39.4323     2.286883  35.973717
  -6.088246  29.366728  -9.814887  22.851038 -13.910495  13.368815
 -10.918005]",4303.180759668464,0.05683370600551898
018816,,Jeva,jass,"[-19.199993   120.47434    -15.696869    36.26375     -6.147661
  14.463321    -0.72008663   8.522834    -5.379145     7.062018
  -4.593377     7.555989    -4.2085342 ]",3678.352987465712,0.07428626216353602
018823,vosotros presents: the lazy susan,ump-off Pause Tape,The Rest Are Cutouts,"[-184.87422    157.26361     -5.315564    45.295494    26.816095
   27.990093    -5.4028506   14.364896     5.267678    -1.971413
    0.2864673    4.2458935   -4.7302184]",1860.2854568637813,0.03230390836802866
018870,Live at WFMU on Evan Funk Davies Show 9/15/09,Mucca Pazza,Alarm,"[-44.86665   136.02715   -27.870146   35.564507   -9.6885195  12.989445
 -14.98577     6.8078065 -11.406772    7.1365037 -10.054835    5.4482102
  -5.719097 ]",3467.2508578275674,0.077786493633811
018920,Live at WFMU on Talk's Cheap 9/15/2009,Mattress,Bad Times,"[-194.06865     149.41629      -1.4437323    55.98946     -13.158262
   23.698193      1.6997055     0.69142306   -8.944464     -5.7645645
  -15.642816      1.6651888    -8.180776  ]",2160.85742572143,0.022096333994965144
018973,Air,Sandro Marinoni & Stefano Roncarolo,The Flute in a Barrel,"[-3.39956146e+02  1.78775146e+02  5.40997772e+01  3.63619003e+01
  1.45314665e+01  1.72273121e+01  1.28815298e+01  1.97675457e+01
  5.37523516e-02  1.08452070e+00  3.94619375e-01 -1.63691032e+00
  2.64478779e+00]",847.4284774987501,0.017518366334237024
019066,My Shoe Fell Off,El Jugador,Beer Bottle Blues,"[-123.57152     187.54848     -53.82412      53.16874       7.8097587
   10.818323      0.7511336     4.2452006     1.4960215     2.840749
    5.4362564    -0.60523766    0.86410785]",1887.8136727947674,0.04422462752953137
019163,Chicken and Cheese covers,Male Nudity,Chicken and Cheese 2 (Foot Village cover),"[-318.7787      154.80083      -0.84831035   34.79157      17.168161
   -0.7222182    17.719246      1.8755132    -7.27312       5.0649977
   -2.3004382    -0.53737646   -1.0521233 ]",1513.1589446854045,0.03880220926015474
019181,Eric: The Falklands Follies,Special Moments,Scrubby Nate,"[-115.20882     183.68445     -48.896114     12.603102      5.4008536
   22.405636    -10.291274      4.90621       1.6752687     3.697046
    2.1240063    -0.26064903    2.302229  ]",2057.7744912998496,0.06139536992263056
019187,Eric: The Falklands Follies,Special Moments,War Is a Bitch,"[-179.39967    163.78064    -19.794922    30.512987     5.4922786
   24.44296      2.444221    11.862424     5.9683175    2.181436
    3.452278     2.5006237    3.0025177]",1957.29779802729,0.03787791682804028
019196,Live at WFMU on Stork's Show on 3/1/1996,Special Moments,The Brothers Is Back (Live on WFMU),"[-238.44072    144.26402    -32.47085     47.649426   -16.43769
   11.492627    11.03498      7.5006557    1.5483117   -5.28321
  -11.326819    -5.4609575   -5.8663335]",2367.848822619465,0.05015262330754352
019199,Akron/Family Live at ATP-NY 2009 on WFMU,Akron/Family,part 2,"[-126.21148    132.92815    -28.18251     39.88756     -5.450779
   24.869097    -4.406789    17.789091    -3.971271    11.744983
   -1.8608432   10.084862    -5.4142294]",3295.247596081194,0.049384473906472263
019251,The Butcher's Ballroom,Diablo Swing Orchestra,D'angelo,"[-256.3081     179.22717    -17.50353     28.61328      5.6422224
   20.315588   -10.411267    11.741384    10.612909   -12.306628
   -8.707628    -5.9022303   -1.3131558]",1656.8903781285221,0.0415401731745648
019265,groKwork,Receptors,Dance Of The Drones (gameboy Korg DS10),"[-154.66946    133.75504    -27.441765    55.05375    -12.591359
   31.041145   -12.742589    23.10702    -11.293327    14.54924
   -4.0032463    9.061339    -2.431355 ]",3029.473056357247,0.04469690673355899
019282,Montague's Lunchtime Speciale,The Family Simpson,A Breather,"[-285.1562     176.50037     41.274704    30.23739     16.486662
   14.917496     9.924017     2.3370569   -9.406317   -14.852656
   -9.823       -6.0811696   -2.5440521]",805.1721510961777,0.017475368713733074
019284,Montague's Lunchtime Speciale,The Family Simpson,Siren,"[-282.0405     160.8098      30.192822    35.823025    31.37798
   18.158613    11.6570015    7.8744054    1.6752664    1.6196599
   -2.328912   -14.3947     -11.334321 ]",871.7683966465964,0.014357168762088975
019293,Goodly Time,Position Normal,8 Nostrils And Eyes,"[-226.19543    126.842636   -74.3087      64.29517     15.38616
   14.979427    18.398058    10.562881    20.859747    10.268351
   -3.4083664   11.22517     -3.4263139]",2980.1839022804684,0.07511050078578337
019349,The Facts,Kraus,Prance of the Ravening Eagle,"[-1.32466797e+02  2.06739349e+02 -5.95947914e+01  3.13255081e+01
  2.31470737e+01  7.61938286e+00  4.44185543e+00  8.60663128e+00
  6.57727194e+00  1.19648778e+00 -8.60473633e-01  1.14533804e-01
 -2.69801641e+00]",1626.6695346154495,0.04114629980393106
019458,Live at WFMU on Marty McSorley's show 9/30/09,MNDR,C.L.U.B.,"[-108.75491    117.95534    -16.169575    29.684652    -9.242781
   18.576189    -4.2172627   21.525423     2.6719694    8.762089
   -1.5258316    8.130578     5.0180035]",3493.2586016338273,0.05961550971872579
019462,Deerhunter Live at ATP-NY 2009 on WFMU,Deerhunter,Never Stops,"[-250.36049    139.76717    -12.313609    47.074043    17.56403
   14.396041    -6.1005235   12.186628     5.3803396    6.553766
   -0.2640305    4.989737     2.7131853]",2463.0516236936824,0.04092382434719536
019499,The Snails on The Outside World,The Snails,Interview,"[-1.1485518e+02  1.3225854e+02 -4.7575119e+01  7.8494987e+01
 -1.5597558e+01  4.1425045e+01 -1.1484106e+01  9.7227631e+00
 -4.0664949e+00 -8.6428080e+00  2.1371570e+00  6.0197920e-02
 -3.8513627e+00]",3407.4791667486816,0.097812076394268
019510,The Snails on The Outside World,The Snails,Splinter,"[-70.997475   144.33826    -61.67778     77.91624    -30.471252
  39.874363   -17.571222    13.768831    -7.0305653    6.880214
   2.512334    -0.16687332  -0.5401975 ]",3525.0338475515955,0.10707507253384912
019537,mole soul ep,zan-zan-zawa-veia,Cats Play,"[-78.194435   111.24061     -4.33689     30.004372    -7.1798825
  24.76143      0.38611645  19.828884    -2.3479414   17.506844
  -2.8104744   15.7161      -4.4574347 ]",3545.542606968867,0.046150520732474824
019627,Antique Phonograph Music Program 08/25/2009,Edward Avis and Howard R Garis,Bird Calls with Story Part 2,"[-370.00348    146.24484    -48.260895   -57.18102      1.1980263
    1.4420987  -10.966734    -8.256151    -5.720288    -5.7791524
   -4.58673      2.2599406   -1.8880465]",1710.7695064675804,0.072385948077853
019650,Borre Zon,Borre Zon,Dora,"[-235.36668    230.49544    -28.437168     3.131651    35.420242
  -10.0675535    3.2980485   19.82224     -1.0352266   -5.570442
   -2.1288362   -3.728809     4.287563 ]",1020.7054791750148,0.0336640171663443
019664,Live on Brian Turner's Show on 10/13/09,TV Ghost,Degredation of Film,"[-128.05527    133.15819    -29.825136    14.12146     10.408893
   17.520363    -2.5003517   19.109634   -12.915944    11.537535
   -3.388168     7.146612    -9.406601 ]",3285.080241372185,0.06836183342612316
019669,Be Gentle With the Warm Turtle,Kinski,New India,"[-90.718544  155.49695   -78.18909    60.944923   11.040687   38.375183
  -0.7925343  13.604805    5.6909575   9.458262    3.51781     2.5346837
   4.889925 ]",2482.070697461712,0.049357206540135395
019688,Ooo-Doo-Sigh,NOW,Respectful Restriction,"[-174.40953    134.6298       7.750968    30.108807     9.503841
   11.70295      2.4663718    8.802035    -2.9020362    3.7894948
   -4.036932     3.2121022   -1.7479959]",2716.7661987490196,0.029486143012572533
019691,Ooo-Doo-Sigh,NOW,Mojoyama,"[-2.8666263e+02  1.9555426e+02  3.6500725e-01  1.5840340e-01
  5.4816842e+00 -1.8927818e+01  2.3845451e+00  1.9626888e+01
  1.5363652e+01  5.2118945e+00 -1.1294371e+01 -2.2111708e+01
 -2.0118380e+01]",1176.3502693436485,0.0320480429415182
019701,Ooo-Doo-Sigh,NOW,The End Of Song,"[-131.71533     155.06165     -22.683992     48.359985     15.383021
   15.487917     11.287435     10.736402     -2.1018429     4.3458924
    3.9536314    -0.18435295   -0.89634186]",1970.832287916499,0.029723128267815646
019767,Reasons To Buy Cheese,Invaders From Sears,Calf Pasture Beach,"[-57.36608    162.3647     -84.31872     38.120743   -30.930172
  12.994882    -4.696714    10.075107    -1.0828031    0.44541982
   3.7998433   -3.6805265    0.72881216]",2691.523163800619,0.07710267295216885
019783,something like bitter-bitter symphony,The Hardliner,something like bitter-bitter symphony,"[ -2.8048766  85.28338   -19.445984   27.686045   -9.604834   22.181458
   1.1208444  11.338514    2.4510856   9.771945    4.303894    7.2382708
   2.2458837]",2303.2145140759208,0.14888606821262587
019796,Harp Drafts,Hexlove,Harp Loves,"[-1.8768150e+02  1.1411527e+02  1.4703323e+01  5.1620838e+01
  6.7223082e+00  1.7804670e+01  2.4494426e+00  1.0108691e+01
 -6.0469465e+00  1.4165920e+00 -4.9256110e+00 -1.2337382e-01
 -4.1880622e+00]",3591.060043453228,0.06076094718241673
019894,Personal Injury Assist,THF Drenching,Personal Injury Assist Go Home,"[-150.9688     147.11311    -31.705034    -9.513041   -23.156954
   -8.18058    -24.594212    -8.932231   -16.06351     -5.511274
  -15.1268      -4.3474307  -14.550052 ]",2755.8964860114856,0.067314812016441
019896,Personal Injury Assist,THF Drenching,Amazing! He's Jumping Over It!,"[-199.86629      86.08029     -68.66862      11.254165    -14.277511
   15.550869    -12.172186     16.644527     -1.5469921     8.60226
    4.4599056    -0.43990633   -6.409356  ]",3960.04039947281,0.1498717079783114
019955,Taco Enema Split,EAT!,Tiny Bees,"[-427.04575    160.4913      -9.323936    31.691465     3.1964269
   17.499897    18.207428    -6.7348685   -5.051215    -5.810196
  -13.404494    -3.8477468   -7.2290726]",1726.2617443058427,0.04463173960348162
019969,Live on Solid Gold Hell with Sue P. on WFMU 9/30/09,Bad Party,Street Girls,"[-51.31342     95.95718    -44.689274    30.838741    24.26368
  19.157278     5.120126     5.133852     7.3256726   -0.17552043
   0.17560884   2.2887383    0.4949808 ]",4178.800274455995,0.09858540105174081
020037,Phoning It In 08/18/05,Jawbone,John Said,"[-379.3386     255.03394    -14.602367   -57.48134     22.235407
    5.352169   -47.87205    -21.997915     7.9964566  -21.49965
  -34.237286    -2.8572905    3.3053584]",1071.1143001545538,0.03507852591256778
020042,Phoning It In 08/18/05,Jawbone,Bullcat,"[-353.3658     273.56555    -43.316196   -86.288895    20.86913
    9.804269   -54.751266   -28.853926     8.781351   -20.877266
  -36.393047    -2.1916306    7.681523 ]",1306.215245076139,0.048714848288632845
020044,Phoning It In 08/18/05,Jawbone,Doney Holler,"[-364.5639     233.61513    -51.81365    -80.82994     20.844828
    6.0259433  -51.142628   -18.124102    16.044096   -20.907454
  -35.71991      3.8551896   10.952802 ]",1561.7709739505708,0.06645995715530596
020080,Kallokontrolli,Salakapakka Sound System,209-Ich Bin Laden,"[-18.470995  87.48945  -58.512264  60.73882  -16.335905  27.280817
 -20.68901   13.643481 -14.760424  10.009192 -15.15191    5.342137
 -15.844001]",4541.581277298856,0.08025945962282398
020082,Kallokontrolli,Salakapakka Sound System,211-Every day I wake up and wish         was dead (fill in the blank space),"[-3.6560483e+02 -2.9115536e+01 -9.0052691e+00  8.1769974e+01
 -3.4754184e-01 -2.8247175e+00 -1.6589495e+01  1.6506330e+01
  1.4317128e+01  1.3001461e+01 -3.0365633e+01  1.9983461e+01
 -1.7462023e+00]",6133.729001597085,0.23173446123402403
020086,Antique Phonograph Music Program 03/23/1999,Alice Lloyd,Young Men Lodgers,"[-266.692      179.38527    -54.895042   -55.42766     -0.9886971
  -14.105873   -25.524073   -19.344036   -15.628909   -16.843956
  -17.070656    -6.701568    -7.2123256]",1549.2407816025295,0.05143140915472502
020097,Antique Phonograph Music Program 03/23/1999,Miss Venie Temple,Poor Adam Was My Father,"[-277.88434    192.7834     -12.330868   -77.640465   -33.13046
  -12.224483   -27.626116   -30.711931   -18.111853    -6.9423795
   -4.222997    -9.667551   -11.571311 ]",1148.323180545024,0.04049636575193424
020120,Phoning It In 03/09/06,Tinyfolk,Little Mice And Other Things That Go Skitter Skitter,"[-375.83636    179.44104      6.894122   -20.76188     21.537493
    2.8165355  -32.45067    -18.69306     -5.2729683  -22.214874
  -23.760908    -5.551671    -8.159739 ]",1006.7858019136754,0.026008635505422154
020146,Antique Phonograph Music Program 07/29/2008,Harry Lauder,I Love A Lassie,"[-360.3526     176.25787    -50.504086   -60.810383    -6.046851
  -16.063961   -28.839338   -29.909082   -26.087196    -8.416857
   -8.808578   -18.778347    -6.0769763]",1420.7505823655972,0.052135842793861346
020198,Antique Phonograph Music Program 06/02/2009,Billy Murray,Arrah Wanna,"[-252.55418     172.40343     -40.562294    -41.82823     -20.213917
  -33.732098    -17.878895    -15.764265    -20.661972     -5.2930136
    0.52069926  -10.578021    -11.689995  ]",1397.391121013452,0.04292247189313346
020204,Antique Phonograph Music Program 06/02/2009,James I. Lent,The Ragtime Drummer,"[-296.42117    227.7988     -47.065742   -66.55224      1.1570365
   -4.503081   -25.91204    -23.756672   -11.40271     -7.3226423
   -9.201257    -4.667515    -8.921046 ]",1304.216258010253,0.05169691917602633
020240,Classic Material Vol. 3: UI Radio,CM aka Creative,UI Radio 2,"[-264.65866     161.64673     -21.178627     58.521023     14.081297
   19.172323     10.952504     -1.2719753     2.5737214    -3.546128
   -0.345913     -0.42235044   -0.69769245]",1900.2904665924925,0.04210986611460348
020242,Classic Material Vol. 3: UI Radio,CM aka Creative,Bonafied (Featuring Cheese of D3Z),"[-2.1579686e+02  1.3906572e+02 -2.4048807e+01  4.0118866e+01
  6.8303907e-01  2.5803200e+01 -8.6382933e+00  4.5241718e+00
 -5.0915480e+00  1.2273962e-01 -3.9011509e+00  1.4229064e+00
 -2.2583547e+00]",2841.3590439601635,0.0633801165520914
020246,Classic Material Vol. 3: UI Radio,CM aka Creative,Come On (Featuring DayMoe),"[-179.01614     134.00209     -43.24269      61.41221     -16.798107
   28.172434     -2.0970883     7.936731      5.245113     -1.7678486
    8.2126665     0.53722066    2.8453863 ]",2901.5483785932374,0.062078774782398455
020277,iad,Iad,Slow Fuck,"[-3.3790413e+01  1.6305296e+02 -4.2428177e+01  4.4857250e+01
 -9.8605318e+00  2.3141300e+01 -1.2482074e+01  4.3323369e+00
  1.6202125e-01 -3.6576283e+00 -5.7247524e+00 -3.8801100e+00
  4.3826180e+00]",2448.1554613895087,0.056717025319519755
020311,Fresnel,Seth Paynter and Kevin Patton,Tall Grass,"[-1.6565514e+02  7.0668297e+01 -2.7253624e+01  4.1302296e+01
 -2.3095436e+01  3.0709297e+01 -1.6230400e+01  1.0732852e+01
  1.4741089e+01  1.0501267e+01  1.4645429e+01  1.8395662e+01
 -1.5099639e-01]",3703.4672001400686,0.05879609738090628
020313,Fresnel,Seth Paynter and Kevin Patton,Sweet Sorgum,"[-118.36019     177.72786     -65.49195       2.7920084    -1.9645827
   13.454596      1.3700237     8.41438      -2.6331859     7.3526053
    1.7488768     1.8296232     0.85978603]",2077.368351861584,0.07200703427224371
020314,Fresnel,Seth Paynter and Kevin Patton,_F,"[-161.80931    104.75931    -62.689747    21.82874     -3.0900183
   17.499447     1.439365    11.853459     5.6506658    7.1191416
   17.583124    17.43383      1.384525 ]",2518.946837741321,0.07161867595502901
020367,"Outtakes from ""The Snow Flea""",Ergo Phizmiz,The Raven and the Seagull,"[-232.85304    168.63719    -52.47114     37.123474    -1.8813286
    7.141786     0.9894344   -2.7743464   -6.766125    -3.3048122
    1.9708225   -4.027312    -6.8335814]",2175.6460019357232,0.061779950435203096
020417,void sgoi (Tapes For Nat),Gwilly Edmondez,Door Popper Fix One,"[-364.98892    133.7378      52.306244    19.917587    -3.9818697
   -2.481077    -6.9645996    6.63548     -1.557837    -1.5235388
   -2.5855534    0.6411651    2.7840338]",1886.920423569438,0.032846274992738185
020449,Cold Flowers,Sandro Marinoni & Stefano Roncarolo with Roberto Padovan,Door Money,"[-1.7494376e+02  1.7077223e+02 -3.4815014e+01  4.9962742e+01
  3.6354425e+00  2.3124157e+01 -1.3843261e+01  7.5630922e+00
 -3.0309172e+00  1.3861257e+00 -2.2744055e+00  1.4885370e+00
 -3.9493404e-03]",2048.305563592942,0.04180480838974855
020489,Mob Action,Mob Action,yer lucky,"[-128.73468    149.28233    -42.605724    63.1227     -22.945992
   14.468139   -12.112183    21.81525     -6.356916     1.3981982
  -12.313551     7.628215    -3.4154117]",2930.065177031764,0.06904111547492255
020557,live at black cat 6/12/98,All Scars,allscars1998-06-12,"[-188.40414     166.16837     -45.88496      30.007746     16.329584
   21.951178     -2.1811924     3.4091253    -3.9277155    -1.2639115
   -4.4289804     0.22979921   -1.0110478 ]",2171.2739681895414,0.048233185878195195
020577,@ ISSUE 10/22/09,Sim Cain,Three,"[-277.9396      185.08257     -14.196792     43.222927     -9.092035
    2.7190614     6.014705     -2.9469562    -0.32614806    0.28866205
   -0.7698327    -3.1293712    -1.5121398 ]",1440.1173212758044,0.02105301577023625
020631,Please remember to remove the Anal Canvas,Midwifery,side B,"[ -6.6642656 191.71529   -78.68443    21.565842  -27.990625   17.834785
  -9.301014    2.1936972  -4.746548    7.10774    -6.776524    1.8964415
  -7.0221124]",2032.2998876428762,0.05677322594294004
020662,A Random Collection Of Consonants,Vim,Just to be serious for a moment,"[-158.97882    166.79996    -44.740505    37.080246    12.623102
   10.355373    -1.5207413    6.271048     2.5657651    8.51969
    3.6699717    4.441676     5.6742315]",1746.2118409481775,0.03629129140473888
020666,A Random Collection Of Consonants,Vim,quality coats,"[-261.50424    175.31612     32.779045    36.71384     42.412533
   22.244215     5.759516     5.518731    -0.9751771   -7.4765396
   -2.0774653    4.15314      0.9926468]",690.7022779139423,0.01068155373549323
020670,A Random Collection Of Consonants,Vim,paroxetine,"[-188.12459     217.72543       1.4493335    -8.056927     -8.882985
  -10.9197       -2.8899326     3.0204036    -0.24246989    1.5012283
    2.6849835    -0.7786839   -11.901519  ]",969.9726000194522,0.031541835408607354
020727,Live at WFMU on The Cherry Blossom Clinic with Terre T 4/15/2006,The Choke,Tuff Kids,"[-64.9096    129.26675   -42.63914    16.286694    6.1955333  23.603127
 -12.39422    15.090727   -4.2684336  15.859505   -9.419262    3.7346478
  -2.8473368]",3465.421078138016,0.0889882177091402
020729,Antique Phonograph Music Program 07/14/2009,All-Star Trio,Swanee,"[-261.63675    178.17004    -53.402523   -71.3213     -15.971393
  -17.57359    -30.238771   -30.133877   -17.601822   -13.3729515
  -19.37045    -11.591768    -7.945519 ]",1808.3508618661187,0.052832333825522854
020817,Enter The Cotton Ring,Harrius,02 Ringer's Glove,"[-151.81026     163.38892     -13.471849     39.812214      1.4037288
   12.306633      2.2447197    13.350983      0.39639524    9.174988
    1.3254963     3.569607      5.685831  ]",1734.5505527078317,0.018801097441421378
020822,Enter The Cotton Ring,Harrius,07 Uppera,"[-453.85486     144.7728       10.744306     11.742232     14.866859
    3.396278     -0.98010945    1.1004989    -1.777852     -4.4093037
   -2.5940645    -2.1390543    -5.440039  ]",2458.0314739740647,0.0345151681109605
020830,Dark Cabinet of the Strange Weird,Ric Royer & G Lucas Crane,Creepy Aunt Nikki,"[-3.0822537e+02  1.7941847e+02  1.6638858e+00  1.7943405e+01
 -4.1305680e+00  5.6682882e+00 -5.8900223e+00 -2.1358960e+00
 -7.8593359e+00 -9.1686287e+00 -7.4795818e+00 -5.3017712e-03
 -4.0656195e+00]",1830.2368632286175,0.03337029285541586
020867,"Lord, Lady, Lovechild",mr&mrsBrian,reverb of a girl,"[-44.18189    132.21075    -28.503567    39.155342     0.93932354
   9.587055   -11.932423     8.437619    -5.9470344   -2.9136913
  -3.774641     3.0707934   -3.9957705 ]",3215.117405292623,0.06967575102756286
020879,Richest in Cream,mr&mrsBrian,puckish pudendum,"[-187.3378     226.77972    -48.800625    30.02107     29.848429
   -7.4393396   11.501203    -7.952771   -15.586783   -10.692483
  -10.14744     -7.4513154  -10.725602 ]",1184.593958933636,0.026641018348179706
020920,San Cristóbal Orquesta,San Cristóbal Orquesta,leche caliente,"[-2.4073386e+02  1.4233144e+02  6.4025750e+00  4.3571285e+01
 -2.2571587e+01  1.4372871e+01  1.8028024e+00  1.7558319e+01
 -1.1115974e+01  2.4640963e+00 -2.0571331e-02  6.9084120e+00
 -8.7398729e+00]",2361.720619045926,0.04532543510360186
020971,Neue Kueche fuer Pit,Cleft,Serviervorschlag 2,"[-185.37468     76.591644   -50.74945     48.09251    -13.653845
   36.93013      1.6520241   29.468973     7.5917287   12.854194
    3.944255     8.720014     8.473021 ]",3557.863086564257,0.02623556714756003
020976,Red Car,pit malone feat. beekeeper c,quicksand,"[-272.88113    148.53851    -19.794289    50.14973      7.85732
   13.282173     2.0932548    1.6959027    2.8952146   -3.2159274
   -1.0619591    5.5477753    0.6120059]",2402.449710766479,0.05272794527013943
020977,Red Car,Pit Malone,adagio,"[-312.06738     36.227978   -16.171556    57.660835   -18.739552
   29.631212    -1.4439657   21.920738    -3.9037433   11.285663
    4.3806677   16.39903      5.292956 ]",5553.369336620072,0.139941935757165
020991,_PLATTENBOSS_UNDERTAKERS_,PLATTENBOSS UNDERTAKERS,pitched,"[-276.92755     161.54932      14.076613     35.314873     19.328806
   12.624506     -5.370274      6.132994     -8.231981      0.96857715
   -2.4453459    -4.050365     -8.440058  ]",1681.3082636481752,0.023057389499419056
021051,Many Moons A-Go-Go,Sore & Steal,104º,"[-305.01535    191.21457     14.564594   -10.520648   -37.900787
  -10.375312    -8.253961     6.1447453   -8.171434    -7.282674
   -7.7485476   -7.262165    -4.248037 ]",1357.222415236384,0.0382869611129938
021137,Antique Phonograph Music Program 06/30/2009,Tiroler Ganger Die Gludstinder,Ullweil Luftig,"[-347.6353    153.40074   -34.053974  -59.46359   -15.355086  -17.407196
  -26.433578  -17.85254   -13.339397  -10.48599   -11.281262  -17.207218
  -12.176815]",1604.7705504110154,0.044956482075426026
021204,Live on Irene Trudel's show on WFMU 10/26/2009,Misty Roses,Mario and Dario,"[-318.16745    169.2405     -44.37966     31.251083    20.178295
   14.059801    -8.470845    -7.257286    11.214753   -20.44116
   -3.8222826   -4.066447   -12.64589  ]",1949.631151600853,0.0574643868609605
021230,ccMixter,Omni Vista,Magic In Your Eyes [Omni Vista's Rio Mix] (ft. Songboy3),"[-175.45532    128.2704     -31.717089    42.74818      1.0325495
   26.21715     -2.7519336   18.516233    -2.7090826    8.685615
    2.4973712    8.429506     0.8853379]",3162.5505650325067,0.05898199221775755
021242,Live on WFMU's Cherry Blossom Clinic with Terre T 9/11/2004,Reigning Sound,When You Touch Me,"[-165.45444    160.61772    -26.892004    45.74989    -24.102573
    8.556309    -3.7181919    5.575591    -1.35225      1.52507
   -4.265602    -2.2272696   -3.7208974]",2317.642591564823,0.050086839175058094
021276,FM Ongen Super Maniacs,Utabi/Hally,GENOCIDE,"[ 44.658123   95.39015   -37.44101    26.814812   -1.0355597  22.350203
  -9.46521    19.518385   -6.290311   10.847868   -5.7009397  17.096035
 -11.528945 ]",4663.684476712081,0.09772035818890396
021330,Thanks for the add!,Gustav Ruppke,Harlem Clip,"[-149.70631      73.75071      24.220041     56.629585    -16.281275
   33.387043    -14.767829     22.389635      0.39504898   23.117577
    2.5884042    17.663334      1.0770361 ]",5205.196274487425,0.09540111680625483
021373,You Must Hide Your Love Forever,Bakers At Dawn,Logistics,"[-134.22401    156.01447    -11.470386    49.20978    -16.837824
   30.543968    -7.603764    16.596228    -3.8156588   -2.3680425
  -14.407044    -0.4765473   -4.547015 ]",2688.2982030782728,0.04305765469416785
021405,Spring,Polichinelle,Using Tacos To Catch A Thief,"[-247.30557     145.41553       8.99577      27.05718     -15.434887
   -2.861237    -18.647339    -14.843167    -12.9064      -13.118009
  -11.449949      0.41915494   -4.5791516 ]",2128.741877702814,0.04989281262103021
021408,Spring,Santosh,Man Leaves Fortune To Tortoise,"[-124.97107    156.86484    -32.74319     36.11261      6.228071
   22.40522    -22.180857     6.4101424   -3.4038537    4.9561887
   -4.1384892    2.3299644   -5.1816945]",2492.747489222552,0.061391025447292066
021425,Summer,Candlestickmaker,Promise Of Fall Is In The Air,"[-129.32336    134.78053     19.231388    34.960304    -7.0395575
   28.205215   -20.537039    27.923958   -15.849861    11.388557
   -6.834421     7.214936    -9.910788 ]",3681.734583361644,0.0765080996131528
021476,Reflections Remixes,Losid,Irreflections,"[-119.44275     143.76872      -4.5822945    49.35087      -6.0246363
   28.039383     -2.6820245     6.026166      6.7734466     5.7773385
   -3.1912818     4.345388     -0.22326717]",2652.9296286467397,0.0470370670144268
021603,"Hi and Ho, We Plant Trees",Baba Brinkman,El Plantador,"[-135.18967    144.61034    -30.197697    39.861446    -9.686367
   27.316193   -10.378073    10.816607     5.135332    -1.9044752
   -3.6418815    6.567404     0.4528118]",2822.919296557394,0.06333735039893618
021621,"Hi and Ho, We Plant Trees",Natalie Germann,In The Country,"[-3.9037830e+02  1.0815413e+02  2.7872282e+01  3.5377571e+01
  1.4632477e+01  1.2640612e+01  1.3817236e+00  1.1163636e+01
 -2.6118188e+00  3.7421009e-01  8.0873764e-01 -8.5884976e-01
 -6.5342045e+00]",2190.7843467799794,0.03696130210350503
